energy_center_MeV,annihil,compt,conv,primary,other,total
3.967500,1.000000,0.000000,0.000000,65.000000,0.000000,66.000000
3.972500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
3.977500,0.000000,0.000000,0.000000,81.000000,0.000000,81.000000
3.982500,0.000000,0.000000,1.000000,49.000000,0.000000,50.000000
3.987500,0.000000,1.000000,0.000000,65.000000,0.000000,66.000000
3.992500,0.000000,0.000000,0.000000,67.000000,0.000000,67.000000
3.997500,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000
4.002500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
4.007500,0.000000,0.000000,1.000000,72.000000,0.000000,73.000000
4.012500,0.000000,1.000000,1.000000,43.000000,0.000000,45.000000
4.017500,0.000000,1.000000,0.000000,55.000000,0.000000,56.000000
4.022500,0.000000,1.000000,0.000000,57.000000,0.000000,58.000000
4.027500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
4.032500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
4.037500,1.000000,1.000000,0.000000,48.000000,0.000000,50.000000
4.042500,0.000000,0.000000,0.000000,61.000000,0.000000,61.000000
4.047500,0.000000,1.000000,0.000000,64.000000,0.000000,65.000000
4.052500,0.000000,0.000000,2.000000,73.000000,0.000000,75.000000
4.057500,0.000000,2.000000,0.000000,58.000000,0.000000,60.000000
4.062500,0.000000,0.000000,1.000000,61.000000,1.000000,63.000000
4.067500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
4.072500,0.000000,1.000000,0.000000,63.000000,0.000000,64.000000
4.077500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
4.082500,0.000000,1.000000,0.000000,53.000000,0.000000,54.000000
4.087500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
4.092500,0.000000,1.000000,0.000000,40.000000,0.000000,41.000000
4.097500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
4.102500,0.000000,0.000000,1.000000,69.000000,0.000000,70.000000
4.107500,0.000000,0.000000,0.000000,67.000000,0.000000,67.000000
4.112500,0.000000,0.000000,0.000000,65.000000,0.000000,65.000000
4.117500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
4.122500,0.000000,0.000000,1.000000,58.000000,0.000000,59.000000
4.127500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
4.132500,0.000000,0.000000,2.000000,56.000000,0.000000,58.000000
4.137500,0.000000,0.000000,0.000000,49.000000,1.000000,50.000000
4.142500,0.000000,0.000000,1.000000,67.000000,2.000000,70.000000
4.147500,0.000000,1.000000,0.000000,48.000000,0.000000,49.000000
4.152500,0.000000,0.000000,0.000000,58.000000,1.000000,59.000000
4.157500,0.000000,0.000000,2.000000,68.000000,0.000000,70.000000
4.162500,0.000000,0.000000,0.000000,67.000000,0.000000,67.000000
4.167500,0.000000,0.000000,0.000000,63.000000,0.000000,63.000000
4.172500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
4.177500,0.000000,1.000000,0.000000,49.000000,0.000000,50.000000
4.182500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
4.187500,0.000000,2.000000,0.000000,60.000000,0.000000,62.000000
4.192500,0.000000,0.000000,1.000000,71.000000,0.000000,72.000000
4.197500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
4.202500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
4.207500,0.000000,0.000000,1.000000,74.000000,0.000000,75.000000
4.212500,0.000000,0.000000,1.000000,50.000000,0.000000,51.000000
4.217500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
4.222500,0.000000,2.000000,0.000000,68.000000,0.000000,70.000000
4.227500,0.000000,0.000000,0.000000,61.000000,0.000000,61.000000
4.232500,0.000000,0.000000,1.000000,59.000000,0.000000,60.000000
4.237500,0.000000,0.000000,0.000000,68.000000,1.000000,69.000000
4.242500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
4.247500,0.000000,0.000000,1.000000,48.000000,0.000000,49.000000
4.252500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
4.257500,0.000000,0.000000,1.000000,61.000000,0.000000,62.000000
4.262500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
4.267500,0.000000,0.000000,1.000000,49.000000,0.000000,50.000000
4.272500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
4.277500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
4.282500,0.000000,0.000000,1.000000,54.000000,0.000000,55.000000
4.287500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
4.292500,0.000000,0.000000,0.000000,68.000000,0.000000,68.000000
4.297500,0.000000,1.000000,0.000000,71.000000,0.000000,72.000000
4.302500,0.000000,0.000000,1.000000,49.000000,0.000000,50.000000
4.307500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
4.312500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
4.317500,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000
4.322500,0.000000,1.000000,0.000000,60.000000,0.000000,61.000000
4.327500,1.000000,0.000000,0.000000,73.000000,0.000000,74.000000
4.332500,0.000000,1.000000,0.000000,65.000000,0.000000,66.000000
4.337500,0.000000,0.000000,0.000000,61.000000,0.000000,61.000000
4.342500,0.000000,0.000000,1.000000,52.000000,0.000000,53.000000
4.347500,0.000000,0.000000,0.000000,71.000000,0.000000,71.000000
4.352500,0.000000,1.000000,0.000000,65.000000,0.000000,66.000000
4.357500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
4.362500,0.000000,1.000000,0.000000,67.000000,0.000000,68.000000
4.367500,0.000000,0.000000,1.000000,59.000000,0.000000,60.000000
4.372500,0.000000,1.000000,1.000000,63.000000,0.000000,65.000000
4.377500,0.000000,0.000000,0.000000,71.000000,0.000000,71.000000
4.382500,0.000000,0.000000,1.000000,52.000000,0.000000,53.000000
4.387500,0.000000,2.000000,0.000000,54.000000,0.000000,56.000000
4.392500,0.000000,1.000000,0.000000,58.000000,0.000000,59.000000
4.397500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
4.402500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
4.407500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
4.412500,0.000000,1.000000,2.000000,55.000000,0.000000,58.000000
4.417500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
4.422500,0.000000,1.000000,0.000000,59.000000,0.000000,60.000000
4.427500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
4.432500,0.000000,0.000000,0.000000,73.000000,1.000000,74.000000
4.437500,0.000000,1.000000,0.000000,59.000000,0.000000,60.000000
4.442500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
4.447500,0.000000,0.000000,1.000000,60.000000,0.000000,61.000000
4.452500,0.000000,0.000000,1.000000,54.000000,0.000000,55.000000
4.457500,0.000000,0.000000,1.000000,58.000000,0.000000,59.000000
4.462500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
4.467500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
4.472500,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000
4.477500,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000
4.482500,0.000000,0.000000,1.000000,62.000000,0.000000,63.000000
4.487500,0.000000,1.000000,0.000000,56.000000,0.000000,57.000000
4.492500,1.000000,1.000000,0.000000,50.000000,0.000000,52.000000
4.497500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
4.502500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
4.507500,0.000000,0.000000,2.000000,75.000000,0.000000,77.000000
4.512500,0.000000,0.000000,1.000000,58.000000,0.000000,59.000000
4.517500,0.000000,0.000000,0.000000,71.000000,0.000000,71.000000
4.522500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
4.527500,0.000000,1.000000,0.000000,65.000000,0.000000,66.000000
4.532500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
4.537500,0.000000,2.000000,0.000000,67.000000,0.000000,69.000000
4.542500,0.000000,0.000000,0.000000,70.000000,1.000000,71.000000
4.547500,0.000000,0.000000,0.000000,65.000000,0.000000,65.000000
4.552500,0.000000,1.000000,0.000000,59.000000,0.000000,60.000000
4.557500,0.000000,1.000000,0.000000,45.000000,0.000000,46.000000
4.562500,0.000000,0.000000,0.000000,79.000000,0.000000,79.000000
4.567500,0.000000,0.000000,1.000000,59.000000,0.000000,60.000000
4.572500,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000
4.577500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
4.582500,0.000000,0.000000,0.000000,60.000000,1.000000,61.000000
4.587500,0.000000,1.000000,0.000000,68.000000,0.000000,69.000000
4.592500,0.000000,0.000000,0.000000,67.000000,0.000000,67.000000
4.597500,0.000000,0.000000,0.000000,64.000000,0.000000,64.000000
4.602500,0.000000,1.000000,1.000000,64.000000,0.000000,66.000000
4.607500,0.000000,1.000000,0.000000,46.000000,0.000000,47.000000
4.612500,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000
4.617500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
4.622500,0.000000,0.000000,0.000000,59.000000,1.000000,60.000000
4.627500,0.000000,1.000000,0.000000,50.000000,0.000000,51.000000
4.632500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
4.637500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
4.642500,0.000000,0.000000,0.000000,69.000000,0.000000,69.000000
4.647500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
4.652500,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000
4.657500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
4.662500,0.000000,1.000000,0.000000,50.000000,0.000000,51.000000
4.667500,0.000000,1.000000,1.000000,66.000000,0.000000,68.000000
4.672500,0.000000,0.000000,0.000000,63.000000,1.000000,64.000000
4.677500,0.000000,0.000000,1.000000,63.000000,0.000000,64.000000
4.682500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
4.687500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
4.692500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
4.697500,0.000000,1.000000,0.000000,67.000000,0.000000,68.000000
4.702500,0.000000,0.000000,0.000000,63.000000,0.000000,63.000000
4.707500,0.000000,1.000000,0.000000,62.000000,0.000000,63.000000
4.712500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
4.717500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
4.722500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
4.727500,0.000000,0.000000,0.000000,65.000000,0.000000,65.000000
4.732500,0.000000,0.000000,1.000000,65.000000,0.000000,66.000000
4.737500,0.000000,0.000000,0.000000,64.000000,0.000000,64.000000
4.742500,0.000000,0.000000,0.000000,65.000000,0.000000,65.000000
4.747500,0.000000,1.000000,0.000000,49.000000,0.000000,50.000000
4.752500,0.000000,0.000000,1.000000,53.000000,1.000000,55.000000
4.757500,0.000000,2.000000,0.000000,60.000000,0.000000,62.000000
4.762500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
4.767500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
4.772500,0.000000,2.000000,0.000000,69.000000,0.000000,71.000000
4.777500,0.000000,0.000000,0.000000,64.000000,0.000000,64.000000
4.782500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
4.787500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
4.792500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
4.797500,0.000000,1.000000,0.000000,52.000000,0.000000,53.000000
4.802500,0.000000,0.000000,1.000000,64.000000,0.000000,65.000000
4.807500,0.000000,1.000000,0.000000,54.000000,0.000000,55.000000
4.812500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
4.817500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
4.822500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
4.827500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
4.832500,0.000000,1.000000,0.000000,57.000000,1.000000,59.000000
4.837500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
4.842500,0.000000,1.000000,0.000000,51.000000,0.000000,52.000000
4.847500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
4.852500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
4.857500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
4.862500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
4.867500,0.000000,0.000000,1.000000,64.000000,0.000000,65.000000
4.872500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
4.877500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
4.882500,0.000000,0.000000,0.000000,69.000000,0.000000,69.000000
4.887500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
4.892500,0.000000,0.000000,0.000000,64.000000,0.000000,64.000000
4.897500,0.000000,0.000000,0.000000,64.000000,0.000000,64.000000
4.902500,0.000000,0.000000,0.000000,63.000000,0.000000,63.000000
4.907500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
4.912500,0.000000,0.000000,1.000000,60.000000,0.000000,61.000000
4.917500,0.000000,0.000000,0.000000,64.000000,0.000000,64.000000
4.922500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
4.927500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
4.932500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
4.937500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
4.942500,0.000000,0.000000,0.000000,65.000000,0.000000,65.000000
4.947500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
4.952500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
4.957500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
4.962500,0.000000,0.000000,0.000000,63.000000,0.000000,63.000000
4.967500,0.000000,1.000000,1.000000,61.000000,0.000000,63.000000
4.972500,0.000000,1.000000,0.000000,52.000000,0.000000,53.000000
4.977500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
4.982500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
4.987500,0.000000,0.000000,0.000000,65.000000,1.000000,66.000000
4.992500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
4.997500,0.000000,0.000000,0.000000,38.000000,0.000000,38.000000
5.002500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.007500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
5.012500,0.000000,1.000000,0.000000,70.000000,0.000000,71.000000
5.017500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
5.022500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
5.027500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
5.032500,0.000000,0.000000,0.000000,64.000000,0.000000,64.000000
5.037500,0.000000,0.000000,1.000000,56.000000,0.000000,57.000000
5.042500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.047500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
5.052500,0.000000,1.000000,0.000000,66.000000,0.000000,67.000000
5.057500,0.000000,0.000000,0.000000,73.000000,0.000000,73.000000
5.062500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
5.067500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
5.072500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
5.077500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
5.082500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
5.087500,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000
5.092500,0.000000,1.000000,2.000000,70.000000,0.000000,73.000000
5.097500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
5.102500,0.000000,1.000000,0.000000,49.000000,0.000000,50.000000
5.107500,0.000000,1.000000,2.000000,57.000000,0.000000,60.000000
5.112500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
5.117500,0.000000,1.000000,0.000000,58.000000,0.000000,59.000000
5.122500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
5.127500,0.000000,0.000000,1.000000,61.000000,0.000000,62.000000
5.132500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
5.137500,0.000000,1.000000,1.000000,58.000000,0.000000,60.000000
5.142500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
5.147500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
5.152500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
5.157500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
5.162500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
5.167500,0.000000,2.000000,0.000000,67.000000,0.000000,69.000000
5.172500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.177500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
5.182500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
5.187500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
5.192500,0.000000,0.000000,1.000000,50.000000,0.000000,51.000000
5.197500,0.000000,0.000000,1.000000,46.000000,0.000000,47.000000
5.202500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
5.207500,0.000000,0.000000,1.000000,66.000000,0.000000,67.000000
5.212500,0.000000,1.000000,0.000000,68.000000,0.000000,69.000000
5.217500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
5.222500,0.000000,0.000000,0.000000,56.000000,1.000000,57.000000
5.227500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
5.232500,0.000000,0.000000,1.000000,59.000000,0.000000,60.000000
5.237500,0.000000,1.000000,0.000000,61.000000,0.000000,62.000000
5.242500,0.000000,0.000000,1.000000,61.000000,0.000000,62.000000
5.247500,0.000000,3.000000,0.000000,60.000000,0.000000,63.000000
5.252500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
5.257500,0.000000,0.000000,0.000000,67.000000,0.000000,67.000000
5.262500,0.000000,1.000000,0.000000,60.000000,0.000000,61.000000
5.267500,0.000000,0.000000,0.000000,64.000000,0.000000,64.000000
5.272500,0.000000,0.000000,1.000000,61.000000,0.000000,62.000000
5.277500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
5.282500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
5.287500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
5.292500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
5.297500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
5.302500,0.000000,0.000000,0.000000,71.000000,0.000000,71.000000
5.307500,0.000000,0.000000,1.000000,54.000000,0.000000,55.000000
5.312500,0.000000,1.000000,0.000000,51.000000,0.000000,52.000000
5.317500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
5.322500,0.000000,0.000000,0.000000,68.000000,0.000000,68.000000
5.327500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
5.332500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
5.337500,0.000000,0.000000,0.000000,69.000000,1.000000,70.000000
5.342500,0.000000,0.000000,0.000000,77.000000,0.000000,77.000000
5.347500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
5.352500,0.000000,1.000000,0.000000,50.000000,0.000000,51.000000
5.357500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
5.362500,0.000000,1.000000,0.000000,55.000000,0.000000,56.000000
5.367500,0.000000,1.000000,0.000000,44.000000,0.000000,45.000000
5.372500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
5.377500,0.000000,0.000000,0.000000,69.000000,0.000000,69.000000
5.382500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
5.387500,0.000000,0.000000,1.000000,56.000000,0.000000,57.000000
5.392500,0.000000,1.000000,0.000000,45.000000,0.000000,46.000000
5.397500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
5.402500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
5.407500,0.000000,0.000000,1.000000,63.000000,0.000000,64.000000
5.412500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.417500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
5.422500,0.000000,1.000000,0.000000,60.000000,0.000000,61.000000
5.427500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
5.432500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
5.437500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
5.442500,0.000000,1.000000,0.000000,57.000000,0.000000,58.000000
5.447500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
5.452500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
5.457500,0.000000,0.000000,0.000000,45.000000,0.000000,45.000000
5.462500,0.000000,0.000000,1.000000,48.000000,0.000000,49.000000
5.467500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
5.472500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
5.477500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
5.482500,0.000000,0.000000,0.000000,62.000000,0.000000,62.000000
5.487500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
5.492500,0.000000,0.000000,0.000000,59.000000,1.000000,60.000000
5.497500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
5.502500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
5.507500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
5.512500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
5.517500,0.000000,1.000000,0.000000,57.000000,0.000000,58.000000
5.522500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
5.527500,0.000000,0.000000,0.000000,76.000000,0.000000,76.000000
5.532500,0.000000,1.000000,0.000000,52.000000,0.000000,53.000000
5.537500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
5.542500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.547500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
5.552500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
5.557500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
5.562500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
5.567500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
5.572500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
5.577500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
5.582500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.587500,0.000000,1.000000,0.000000,52.000000,0.000000,53.000000
5.592500,0.000000,0.000000,0.000000,63.000000,0.000000,63.000000
5.597500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
5.602500,0.000000,0.000000,1.000000,62.000000,0.000000,63.000000
5.607500,0.000000,0.000000,0.000000,61.000000,0.000000,61.000000
5.612500,0.000000,1.000000,0.000000,65.000000,0.000000,66.000000
5.617500,0.000000,1.000000,0.000000,55.000000,0.000000,56.000000
5.622500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
5.627500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
5.632500,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000
5.637500,0.000000,0.000000,1.000000,54.000000,0.000000,55.000000
5.642500,0.000000,0.000000,0.000000,54.000000,0.000000,54.000000
5.647500,0.000000,0.000000,0.000000,60.000000,0.000000,60.000000
5.652500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
5.657500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.662500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
5.667500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
5.672500,0.000000,1.000000,0.000000,65.000000,0.000000,66.000000
5.677500,0.000000,0.000000,0.000000,70.000000,0.000000,70.000000
5.682500,0.000000,2.000000,0.000000,58.000000,0.000000,60.000000
5.687500,0.000000,1.000000,0.000000,61.000000,0.000000,62.000000
5.692500,0.000000,0.000000,0.000000,63.000000,0.000000,63.000000
5.697500,0.000000,0.000000,1.000000,55.000000,0.000000,56.000000
5.702500,0.000000,1.000000,0.000000,52.000000,0.000000,53.000000
5.707500,0.000000,0.000000,0.000000,59.000000,0.000000,59.000000
5.712500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
5.717500,0.000000,0.000000,0.000000,43.000000,0.000000,43.000000
5.722500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.727500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
5.732500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
5.737500,0.000000,1.000000,0.000000,55.000000,0.000000,56.000000
5.742500,0.000000,1.000000,0.000000,48.000000,0.000000,49.000000
5.747500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.752500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
5.757500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.762500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
5.767500,0.000000,0.000000,0.000000,44.000000,0.000000,44.000000
5.772500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
5.777500,0.000000,0.000000,0.000000,56.000000,0.000000,56.000000
5.782500,0.000000,1.000000,0.000000,42.000000,0.000000,43.000000
5.787500,0.000000,0.000000,0.000000,51.000000,0.000000,51.000000
5.792500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
5.797500,0.000000,0.000000,1.000000,59.000000,0.000000,60.000000
5.802500,0.000000,1.000000,0.000000,37.000000,0.000000,38.000000
5.807500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
5.812500,0.000000,0.000000,0.000000,53.000000,0.000000,53.000000
5.817500,0.000000,0.000000,0.000000,46.000000,0.000000,46.000000
5.822500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
5.827500,0.000000,0.000000,1.000000,50.000000,0.000000,51.000000
5.832500,0.000000,0.000000,0.000000,49.000000,0.000000,49.000000
5.837500,0.000000,1.000000,0.000000,37.000000,0.000000,38.000000
5.842500,0.000000,0.000000,1.000000,48.000000,0.000000,49.000000
5.847500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
5.852500,0.000000,0.000000,0.000000,64.000000,0.000000,64.000000
5.857500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
5.862500,0.000000,0.000000,0.000000,71.000000,0.000000,71.000000
5.867500,0.000000,0.000000,1.000000,44.000000,0.000000,45.000000
5.872500,0.000000,0.000000,0.000000,57.000000,0.000000,57.000000
5.877500,0.000000,0.000000,0.000000,47.000000,0.000000,47.000000
5.882500,0.000000,0.000000,0.000000,55.000000,0.000000,55.000000
5.887500,0.000000,0.000000,0.000000,58.000000,1.000000,59.000000
5.892500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.897500,0.000000,0.000000,0.000000,41.000000,0.000000,41.000000
5.902500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.907500,0.000000,0.000000,0.000000,48.000000,0.000000,48.000000
5.912500,0.000000,1.000000,0.000000,66.000000,0.000000,67.000000
5.917500,0.000000,0.000000,0.000000,52.000000,0.000000,52.000000
5.922500,0.000000,0.000000,0.000000,66.000000,0.000000,66.000000
5.927500,0.000000,2.000000,0.000000,43.000000,0.000000,45.000000
5.932500,0.000000,0.000000,0.000000,58.000000,0.000000,58.000000
5.937500,0.000000,0.000000,2.000000,63.000000,0.000000,65.000000
5.942500,0.000000,0.000000,0.000000,42.000000,0.000000,42.000000
5.947500,0.000000,1.000000,1.000000,58.000000,0.000000,60.000000
5.952500,0.000000,0.000000,0.000000,32.000000,0.000000,32.000000
5.957500,0.000000,0.000000,0.000000,50.000000,0.000000,50.000000
